 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,DEF,85,,4,,DEF,145,,252,,DEF,95,,,,DEF,65,,4,,,,,,,,,,
,,,,SPA,75,,,,SPA,80,,4,,SPA,55,,,,SPA,50,,,,,,,,,,,,
,,,,SPD,100,,,,SPD,150,,,,SPD,65,,,,SPD,60,,,,,,,,,,,,
,,,,SPE,70,,252,,SPE,40,,,,SPE,45,,4,,SPE,110,,252,,,,,,,,,,
,,,,SPEED STAT:,,,262,,SPEED STAT:,,,116,,SPEED STAT:,,,127,,SPEED STAT:,,,350,,,,,,,,,,
,,,,QUILL RUSH:,,,393,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,CHOI. SCARF:,,,393,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SCARF+RUSH:,,,589,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"KINDLE ROAD
BLACK BELT
HUGH",,Heracross,,,,,Medicham-Mega,,,,,Tyrantrum,,,,,,,,,,,,,,,,,,
,,,,Highest Lv,,,,,Highest Lv,,,,,Highest Lv,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Jolly,,,,,Jolly,,,,,Jolly,,,,,,,,,,,,,,,,,,
,,,,Moxie,,,,,Pure Power (Both),,,,,Rock Head,,,,,,,,,,,,,,,,,,
,,,,Choice Scarf,,,,,Medichamite,,,,,Focus Sash,,,,,,,,,,,,,,,,,,
,,,,Megahorn,,,,,Close Combat,,,,,Dragon Dance,,,,,,,,,,,,,,,,,,
,,,,Close Combat,,,,,Zen Headbutt,,,,,Head Smash,,,,,,,,,,,,,,,,,,
,,,,Earthquake,,,,,Fake Out,,,,,Dragon Claw,,,,,,,,,,,,,,,,,,
,,,,Stone Edge,,,,,Ice Punch,,,,,Close Combat,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BASE STATS,,,EVs,,BASE STATS,,,EVs,,BASE STATS,,,EVs,,,,,,,,,,,,,,,
,,,,HP,80,,,,HP,60,,,,HP,82,,,,,,,,,,,,,,,,,
,,,,ATK,125,,252,,ATK,100,,252,,ATK,121,,252,,,,,,,,,,,,,,,
,,,,DEF,75,,4,,DEF,85,,,,DEF,119,,,,,,,,,,,,,,,,,
,,,,SPA,40,,,,SPA,80,,,,SPA,69,,,,,,,,,,,,,,,,,
,,,,SPD,95,,,,SPD,85,,,,SPD,59,,,,,,,,,,,,,,,,,
,,,,SPE,85,,252,,SPE,100,,252,,SPE,71,,252,,,,,,,,,,,,,,,
,,,,SPEED STAT:,,,295,,SPEED STAT:,,,328,,SPEED STAT:,,,265,,,,,,,,,,,,,,,
,,,,CHOI. SCARF:,,,442,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"KINDLE ROAD
CRUSH GIRL
SHARON",,Grapploct,,,,,Gallade-Mega,,,,,Darmanitan-GZ,,,,,Nidoking,,,,,,,,,,,,,
,,,,Highest Lv,,,,,Highest Lv,,,,,Highest Lv,,,,,Highest Lv,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Adamant,,,,,Jolly,,,,,Jolly,,,,,Timid,,,,,,,,,,,,,
,,,,Technician,,,,,"Steadfast
Sharpness",,,,,Zen Mode,,,,,Sheer Force,,,,,,,,,,,,,
,,,,Assault Vest,,,,,Galladite,,,,,Charcoal,,,,,Life Orb,,,,,,,,,,,,,
,,,,Brutal Swing,,,,,Psycho Cut,,,,,Flare Blitz,,,,,Earth Power,,,,,,,,,,,,,
,,,,Aqua Jet,,,,,Sacred Sword,,,,,Icicle Crash,,,,,Sludge Wave,,,,,,,,,,,,,
,,,,Mach Punch,,,,,Swords Dance,,,,,U-Turn,,,,,Ice Beam,,,,,,,,,,,,,
,,,,Drain Punch,,,,,Night Slash,,,,,Earthquake,,,,,Flamethrower,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BASE STATS,,,EVs,,BASE STATS,,,EVs,,BASE STATS,,,EVs,,BASE STATS,,,EVs,,,,,,,,,,
,,,,HP,80,,252,,HP,68,,4,,HP,105,,,,HP,81,,,,,,,,,,,,
,,,,ATK,118,,252,,ATK,165,,252,,ATK,160,,252,,ATK,102,,,,,,,,,,,,
,,,,DEF,90,,,,DEF,95,,,,DEF,55,,4,,DEF,77,,4,,,,,,,,,,
,,,,SPA,70,,,,SPA,65,,,,SPA,30,,,,SPA,85,,252,,,,,,,,,,
,,,,SPD,80,,4,,SPD,115,,,,SPD,55,,,,SPD,75,,,,,,,,,,,,
,,,,SPE,42,,,,SPE,110,,252,,SPE,135,,252,,SPE,85,,252,,,,,,,,,,
,,,,SPEED STAT:,,,120,,SPEED STAT:,,,350,,SPEED STAT:,,,405,,SPEED STAT:,,,295,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"KINDLE ROAD
SWIMMER
FINN",,Overqwil,,,,,Barraskewda,,,,,Cloyster,,,,,Drednaw-Mega,,,,,,,,,,,,,
,,,,Highest Lv,,,,,Highest Lv -2,,,,,Highest Lv -1,,,,,Highest Lv,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Jolly,,,,,Jolly,,,,,Jolly,,,,,Adamant,,,,,,,,,,,,,
,,,,Intimidate,,,,,Swift Swim,,,,,Skill Link,,,,,Strong Jaw (Both),,,,,,,,,,,,,
,,,,Custap Berry,,,,,Mystic Water,,,,,Focus Sash,,,,,Drednawite,,,,,,,,,,,,,
,,,,Poison Jab,,,,,Waterfall,,,,,Shell Smash,,,,,Aqua Fang,,,,,,,,,,,,,
,,,,Throat Chop,,,,,Flip Turn,,,,,Waterfall,,,,,Jaw Lock,,,,,,,,,,,,,
,,,,Toxic Spikes,,,,,Close Combat,,,,,Icicle Spear,,,,,Ice Fang,,,,,,,,,,,,,
,,,,Destiny Bond,,,,,Psychic Fangs,,,,,Rock Blast,,,,,Rock Polish,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BASE STATS,,,EVs,,BASE STATS,,,EVs,,BASE STATS,,,EVs,,BASE STATS,,,EVs,,,,,,,,,,
,,,,HP,95,,,,HP,61,,,,HP,50,,,,HP,90,,252,,,,,,,,,,
,,,,ATK,115,,252,,ATK,123,,252,,ATK,95,,,,ATK,155,,252,,,,,,,,,,
,,,,DEF,100,,4,,DEF,60,,4,,DEF,180,,4,,DEF,125,,4,,,,,,,,,,
,,,,SPA,55,,,,SPA,60,,,,SPA,85,,252,,SPA,48,,,,,,,,,,,,
,,,,SPD,80,,,,SPD,50,,,,SPD,45,,,,SPD,98,,,,,,,,,,,,
,,,,SPE,85,,252,,SPE,136,,252,,SPE,70,,252,,SPE,85,,,,,,,,,,,,
,,,,SPEED STAT:,,,295,,SPEED STAT:,,,399,,SPEED STAT:,,,259,,SPEED STAT:,,,206,,,,,,,,,,
,,,,,,,,,SWIFT SWIM:,,,798,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"KINDLE ROAD
SWIMMER
MARIA",,Inteleon,,,,,Dragalge,,,,,Starmie,,,,,Basculegion-F,,,,,,,,,,,,,
,,,,Highest Lv,,,,,Highest Lv -1,,,,,Highest Lv -1,,,,,Highest Lv,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Timid,,,,,Modest,,,,,Timid,,,,,Timid,,,,,,,,,,,,,
,,,,Sniper,,,,,Adaptability,,,,,Illuminate,,,,,Adaptability,,,,,,,,,,,,,
,,,,Scope Lens,,,,,Choice Specs,,,,,Life Orb,,,,,Life Orb,,,,,,,,,,,,,
,,,,Snipe Shot,,,,,Draco Barrage,,,,,Hydro Pump,,,,,Hydro Pump,,,,,,,,,,,,,
,,,,Ice Beam,,,,,Sludge Wave,,,,,Thunder,,,,,Shadow Ball,,,,,,,,,,,,,
,,,,U-Turn,,,,,Flip Turn,,,,,Blizzard,,,,,Ice Beam,,,,,,,,,,,,,
,,,,HP Grass,,,,,Scald,,,,,Psyshock,,,,,Flip Turn,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BASE STATS,,,EVs,,BASE STATS,,,EVs,,BASE STATS,,,EVs,,BASE STATS,,,EVs,,,,,,,,,,
,,,,HP,70,,,,HP,65,,252,,HP,60,,,,HP,120,,,,,,,,,,,,
,,,,ATK,85,,,,ATK,75,,,,ATK,75,,,,ATK,92,,,,,,,,,,,,
,,,,DEF,65,,4,,DEF,90,,4,,DEF,85,,4,,DEF,65,,4,,,,,,,,,,
,,,,SPA,125,,252,,SPA,97,,252,,SPA,100,,252,,SPA,100,,252,,,,,,,,,,
,,,,SPD,65,,,,SPD,123,,,,SPD,85,,,,SPD,75,,,,,,,,,,,,
,,,,SPE,120,,252,,SPE,44,,,,SPE,115,,252,,SPE,78,,252,,,,,,,,,,
,,,,SPEED STAT:,,,372,,SPEED STAT:,,,122,,SPEED STAT:,,,357,,SPEED STAT:,,,280,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BATTLE EFFECT: DOUBLES,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"KINDLE ROAD
FISHERMAN
TOMMY",,Basculegion,,,,,Gyarados,,,,,Slowbro-Mega,,,,,Slowbro-G,,,,,,,,,,,,,
,,,,Highest Lv,,,,,Highest Lv -2,,,,,Highest Lv,,,,,Highest Lv,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Jolly,,,,,Jolly,,,,,Bold,,,,,Modest,,,,,,,,,,,,,
,,,,Adaptability,,,,,Moxie,,,,,"Regenerator
Shell Armor",,,,,Regenerator,,,,,,,,,,,,,
,,,,Focus Sash,,,,,Wacan Berry,,,,,Slowbronite,,,,,Choice Specs,,,,,,,,,,,,,
,,,,Wave Crash,,,,,Dragon Dance,,,,,Scald,,,,,Sludge Bomb,,,,,,,,,,,,,
,,,,Phantom Force,,,,,Waterfall,,,,,Psychic,,,,,Psyshock,,,,,,,,,,,,,
,,,,Aqua Jet,,,,,Earthquake,,,,,Calm Mind,,,,,Ice Beam,,,,,,,,,,,,,
,,,,Ice Fang,,,,,Ice Fang,,,,,Slack Off,,,,,Flamethrower,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BASE STATS,,,EVs,,BASE STATS,,,EVs,,BASE STATS,,,EVs,,BASE STATS,,,EVs,,,,,,,,,,
,,,,HP,120,,,,HP,95,,,,HP,95,,252,,HP,95,,252,,,,,,,,,,
,,,,ATK,112,,252,,ATK,125,,252,,ATK,75,,,,ATK,75,,,,,,,,,,,,
,,,,DEF,65,,4,,DEF,79,,4,,DEF,180,,252,,DEF,105,,4,,,,,,,,,,
,,,,SPA,80,,,,SPA,60,,,,SPA,130,,,,SPA,115,,252,,,,,,,,,,
,,,,SPD,75,,,,SPD,100,,,,SPD,80,,4,,SPD,70,,,,,,,,,,,,
,,,,SPE,78,,252,,SPE,81,,252,,SPE,30,,,,SPE,30,,,,,,,,,,,,
,,,,SPEED STAT:,,,280,,SPEED STAT:,,,280,,SPEED STAT:,,,96,,SPEED STAT:,,,96,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"KINDLE ROAD
LEADER
BUGSY",,Pheromosa,,,,,Clawitzer-S,,,,,Genesect-Douse,,,,,Magnezone,,,,,Arceus-Bug,,,,,Pinsir-Mega,,,
,,,,Highest Lv,,,,,Highest Lv,,,,,Highest Lv,,,,,Highest Lv,,,,,Highest Lv,,,,,Highest Lv,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Hasty,,,,,Modest,,,,,Naive,,,,,Timid,,,,,Jolly,,,,,Jolly,,,
,,,,Beast Boost,,,,,Mega Launcher,,,,,Download,,,,,Magnet Pull,,,,,Multitype,,,,,"Hyper Cutter
Aerilate",,,
,,,,Focus Sash,,,,,Focus Sash,,,,,Douse Drive,,,,,Life Orb,,,,,Buginium Z,,,,,Pinsirite,,,
,,,,Close Combat,,,,,Water Pulse,,,,,U-Turn,,,,,Thunderbolt,,,,,X-Scissor,,,,,Megahorn,,,
,,,,Ice Beam,,,,,Dark Pulse,,,,,Techno Blast,,,,,Flash Cannon,,,,,Earthquake,,,,,Extreme Speed,,,
,,,,U-Turn,,,,,Aura Sphere,,,,,Thunderbolt,,,,,Volt Switch,,,,,Iron Head,,,,,Close Combat,,,
,,,,Drill Run,,,,,Bug Buzz,,,,,Ice Beam,,,,,HP Grass,,,,,Swords Dance,,,,,Swords Dance,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BASE STATS,,,EVs,,BASE STATS,,,EVs,,BASE STATS,,,EVs,,BASE STATS,,,EVs,,BASE STATS,,,EVs,,BASE STATS,,,EVs
,,,,HP,71,,,,HP,81,,,,HP,71,,,,HP,70,,,,HP,120,,,,HP,65,,
,,,,ATK,137,,252,,ATK,63,,,,ATK,120,,,,ATK,70,,,,ATK,120,,252,,ATK,155,,252
,,,,DEF,37,,,,DEF,83,,4,,DEF,95,,4,,DEF,115,,4,,DEF,120,,4,,DEF,120,,4
,,,,SPA,137,,,,SPA,110,,252,,SPA,120,,252,,SPA,130,,252,,SPA,120,,,,SPA,65,,
,,,,SPD,37,,,,SPD,79,,,,SPD,95,,,,SPD,90,,,,SPD,120,,,,SPD,90,,
,,,,SPE,151,,252,,SPE,97,,252,,SPE,99,,252,,SPE,60,,252,,SPE,120,,252,,SPE,105,,252
,,,,SPEED STAT:,,,441,,SPEED STAT:,,,293,,SPEED STAT:,,,326,,SPEED STAT:,,,240,,SPEED STAT:,,,372,,SPEED STAT:,,,305
,,,,1 B. BOOST:,,,661,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"MT. EMBER
RANGER
BETH",,Scizor,,,,,Haxorus,,,,,Golem,,,,,Manectric-Mega,,,,,,,,,,,,,
,,,,Highest Lv,,,,,Highest Lv -1,,,,,Highest Lv -1,,,,,Highest Lv,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Adamant,,,,,Jolly,,,,,Adamant,,,,,Timid,,,,,,,,,,,,,
,,,,Technician,,,,,Mold Breaker,,,,,Sturdy,,,,,Intimidate (Both),,,,,,,,,,,,,
,,,,Assault Vest,,,,,Lum Berry,,,,,Custap Berry,,,,,Manectite,,,,,,,,,,,,,
,,,,Bullet Punch,,,,,Swords Dance,,,,,Headlong Rush,,,,,Volt Switch,,,,,,,,,,,,,
,,,,U-Turn,,,,,Scale Shot,,,,,Stone Edge,,,,,HP Grass,,,,,,,,,,,,,
,,,,Rock Smash,,,,,Poison Jab,,,,,Sucker Punch,,,,,Flamethrower,,,,,,,,,,,,,
,,,,Dual Wingbeat,,,,,Close Combat,,,,,Explosion,,,,,Thunderbolt,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BASE STATS,,,EVs,,BASE STATS,,,EVs,,BASE STATS,,,EVs,,BASE STATS,,,EVs,,,,,,,,,,
,,,,HP,70,,252,,HP,76,,,,HP,80,,252,,HP,70,,,,,,,,,,,,
,,,,ATK,130,,252,,ATK,147,,252,,ATK,120,,252,,ATK,75,,,,,,,,,,,,
,,,,DEF,100,,4,,DEF,90,,4,,DEF,130,,4,,DEF,80,,4,,,,,,,,,,
,,,,SPA,55,,,,SPA,60,,,,SPA,55,,,,SPA,135,,252,,,,,,,,,,
,,,,SPD,80,,,,SPD,70,,,,SPD,65,,,,SPD,80,,,,,,,,,,,,
,,,,SPE,65,,,,SPE,97,,252,,SPE,45,,,,SPE,135,,252,,,,,,,,,,
,,,,SPEED STAT:,,,166,,SPEED STAT:,,,319,,SPEED STAT:,,,124,,SPEED STAT:,,,405,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"MT. EMBER
GATEKEEPER
LOGAN",,Yanmega,,,,,Arcanine-H,,,,,Altaria-Mega,,,,,Feraligatr,,,,,,,,,,,,,
,,,,Highest Lv,,,,,Highest Lv -1,,,,,Highest Lv,,,,,Highest Lv,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Timid,,,,,Jolly,,,,,Jolly,,,,,Jolly,,,,,,,,,,,,,
,,,,Tinted Lens,,,,,Rock Head,,,,,"Natural Cure
Pixilate",,,,,Sheer Force,,,,,,,,,,,,,
,,,,Choice Specs,,,,,Hard Stone,,,,,Altarianite,,,,,Life Orb,,,,,,,,,,,,,
,,,,Bug Buzz,,,,,Head Smash,,,,,Dragon Dance,,,,,Liquidation,,,,,,,,,,,,,
,,,,Air Slash,,,,,Flare Blitz,,,,,Return,,,,,Aqua Jet,,,,,,,,,,,,,
,,,,U-Turn,,,,,Accelerock,,,,,Earthquake,,,,,Crunch,,,,,,,,,,,,,
,,,,Giga Drain,,,,,Close Combat,,,,,Roost,,,,,Ice Punch,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BASE STATS,,,EVs,,BASE STATS,,,EVs,,BASE STATS,,,EVs,,BASE STATS,,,EVs,,,,,,,,,,
,,,,HP,86,,,,HP,95,,,,HP,85,,,,HP,85,,,,,,,,,,,,
,,,,ATK,76,,,,ATK,125,,252,,ATK,110,,252,,ATK,105,,252,,,,,,,,,,
,,,,DEF,86,,4,,DEF,80,,4,,DEF,110,,4,,DEF,100,,4,,,,,,,,,,
,,,,SPA,116,,252,,SPA,85,,,,SPA,110,,,,SPA,79,,,,,,,,,,,,
,,,,SPD,56,,,,SPD,80,,,,SPD,105,,,,SPD,83,,,,,,,,,,,,
,,,,SPE,95,,252,,SPE,90,,252,,SPE,80,,252,,SPE,78,,252,,,,,,,,,,
,,,,SPEED STAT:,,,317,,SPEED STAT:,,,303,,SPEED STAT:,,,284,,SPEED STAT:,,,280,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"MT. EMBER
CRUSH GIRL
JOCELYN",,Dudunsparce,,,,,Archeops,,,,,Togekiss,,,,,Huntail,,,,,,,,,,,,,
,,,,Highest Lv,,,,,Highest Lv,,,,,Highest Lv,,,,,Highest Lv,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Adamant,,,,,Jolly,,,,,Jolly,,,,,Naughty,,,,,,,,,,,,,
,,,,Serene Grace,,,,,Defeatist,,,,,Serene Grace,,,,,Intimidate,,,,,,,,,,,,,
,,,,Leftovers,,,,,Mystic Water,,,,,Leftovers,,,,,White Herb,,,,,,,,,,,,,
,,,,Body Slam,,,,,Rock Slide,,,,,Thunder Wave,,,,,Shell Smash,,,,,,,,,,,,,
,,,,Glare,,,,,Brave Bird,,,,,Air Slash,,,,,Waterfall,,,,,,,,,,,,,
,,,,Headbutt,,,,,U-Turn,,,,,Extrasensory,,,,,Psychic Fangs,,,,,,,,,,,,,
,,,,Zen Headbutt,,,,,Roost,,,,,Flamethrower,,,,,Ice Beam,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BASE STATS,,,EVs,,BASE STATS,,,EVs,,BASE STATS,,,EVs,,BASE STATS,,,EVs,,,,,,,,,,
,,,,HP,125,,252,,HP,75,,,,HP,85,,,,HP,55,,,,,,,,,,,,
,,,,ATK,100,,252,,ATK,140,,252,,ATK,50,,,,ATK,104,,252,,,,,,,,,,
,,,,DEF,80,,,,DEF,65,,4,,DEF,95,,,,DEF,105,,,,,,,,,,,,
,,,,SPA,85,,,,SPA,112,,,,SPA,120,,252,,SPA,94,,4,,,,,,,,,,
,,,,SPD,75,,,,SPD,65,,,,SPD,115,,,,SPD,75,,,,,,,,,,,,
,,,,SPE,55,,4,,SPE,110,,252,,SPE,80,,252,,SPE,52,,252,,,,,,,,,,
,,,,SPEED STAT:,,,147,,SPEED STAT:,,,350,,SPEED STAT:,,,284,,SPEED STAT:,,,203,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"MT. EMBER
ARIANA",,Ambipom,,,,,Weavile,,,,,Victini,,,,,Toxapex,,,,,Mawile-Mega,,,,,Xerneas,,,
,,,,Highest Lv,,,,,Highest Lv,,,,,Highest Lv,,,,,Highest Lv,,,,,Highest Lv,,,,,Highest Lv,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Jolly,,,,,Jolly,,,,,Timid,,,,,Bold,,,,,Adamant,,,,,Modest,,,
,,,,Technician,,,,,Pressure,,,,,Victory Star,,,,,Regenerator,,,,,"Hyper Cutter or Intimidate
Huge Power",,,,,Fairy Aura,,,
,,,,Life Orb,,,,,Focus Sash,,,,,Normalium Z,,,,,Black Sludge,,,,,Mawilite,,,,,Power Herb,,,
,,,,Fake Out,,,,,Triple Axel,,,,,Celebrate,,,,,Haze,,,,,Iron Head,,,,,Geomancy,,,
,,,,Arm Thrust,,,,,Ice Shard,,,,,Searing Shot,,,,,Scald,,,,,Play Rough,,,,,Drain Kiss,,,
,,,,Beat Up,,,,,Low Kick,,,,,Stored Power,,,,,Toxic,,,,,Sucker Punch,,,,,Thunderbolt,,,
,,,,U-Turn,,,,,Night Slash,,,,,Energy Ball,,,,,Knock Off,,,,,Thunder Punch,,,,,Moonblast,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BASE STATS,,,EVs,,BASE STATS,,,EVs,,BASE STATS,,,EVs,,BASE STATS,,,EVs,,BASE STATS,,,EVs,,BASE STATS,,,EVs
,,,,HP,75,,6,,HP,70,,6,,HP,100,,6,,HP,50,,252,,HP,50,,252,,HP,126,,252
,,,,ATK,100,,252,,ATK,120,,252,,ATK,100,,,,ATK,63,,,,ATK,105,,252,,ATK,131,,
,,,,DEF,66,,,,DEF,65,,,,DEF,100,,,,DEF,152,,252,,DEF,125,,,,DEF,95,,
,,,,SPA,60,,,,SPA,45,,,,SPA,100,,252,,SPA,53,,,,SPA,55,,,,SPA,131,,252
,,,,SPD,66,,,,SPD,85,,,,SPD,100,,,,SPD,142,,,,SPD,95,,,,SPD,98,,
,,,,SPE,115,,252,,SPE,125,,252,,SPE,100,,252,,SPE,35,,,,SPE,50,,6,,SPE,99,,6
,,,,SPEED STAT:,,,361,,SPEED STAT:,,,383,,SPEED STAT:,,,328,,SPEED STAT:,,,106,,SPEED STAT:,,,137,,SPEED STAT:,,,235
,,,,,,,,,,,,,,Z-CELEBRATE:,,,492,,,,,,,,,,,,GEOMANCY:,,,470
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BATTLE EFFECT: DOUBLES + PERMANENT SUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"MT. EMBER
ARCHER",,Aerodactyl,,,,,Heliolisk,,,,,Latias-Mega,,,,,Houndoom-Mega,,,,,Mismagius,,,,,Heatran,,,
,,,,Highest Lv,,,,,Highest Lv,,,,,Highest Lv,,,,,Highest Lv,,,,,Highest Lv,,,,,Highest Lv,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Jolly,,,,,Timid,,,,,Timid,,,,,Timid,,,,,Timid,,,,,Timid,,,
,,,,"Pressure
or Rock Head",,,,,Solar Power,,,,,Levitate (Both),,,,,"Flash Fire
Solar Power",,,,,Levitate,,,,,Flash Fire,,,
,,,,Sharp Beak,,,,,Focus Sash,,,,,Latiasite,,,,,Houndoominite,,,,,Ghostium Z,,,,,Air Balloon,,,
,,,,Brave Bird,,,,,Hyper Voice,,,,,Thunderbolt,,,,,Fiery Wrath,,,,,Shadow Ball,,,,,Protect,,,
,,,,Stone Edge,,,,,Thunderbolt,,,,,Ice Beam,,,,,Flamethrower,,,,,Moonblast,,,,,Flamethrower,,,
,,,,Earthquake,,,,,Grass Knot,,,,,Calm Mind,,,,,Sludge Bomb,,,,,Mystical Fire,,,,,Flash Cannon,,,
,,,,Fire Fang,,,,,Volt Switch,,,,,Psyshock,,,,,Solar Beam,,,,,Thunderbolt,,,,,Earthquake,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BASE STATS,,,EVs,,BASE STATS,,,EVs,,BASE STATS,,,EVs,,BASE STATS,,,EVs,,BASE STATS,,,EVs,,BASE STATS,,,EVs
,,,,HP,80,,6,,HP,62,,6,,HP,80,,252,,HP,75,,6,,HP,70,,6,,HP,91,,6
,,,,ATK,105,,252,,ATK,55,,,,ATK,100,,,,ATK,110,,,,ATK,60,,,,ATK,90,,
,,,,DEF,65,,,,DEF,52,,,,DEF,120,,,,DEF,90,,,,DEF,70,,,,DEF,106,,
,,,,SPA,60,,,,SPA,109,,252,,SPA,140,,4,,SPA,140,,252,,SPA,105,,252,,SPA,130,,252
,,,,SPD,75,,,,SPD,94,,,,SPD,150,,,,SPD,90,,,,SPD,105,,,,SPD,106,,
,,,,SPE,130,,252,,SPE,109,,252,,SPE,110,,252,,SPE,115,,252,,SPE,105,,252,,SPE,77,,252
